date,network,daypart,viewers
201607,B,"M,T,W,R,F 6:00 PM - 8:00 PM",610
201607,C,"M,T,W,R,F 6:00 PM - 8:00 PM",875
201607,D,"M,T,W,R,F 6:00 PM - 8:00 PM",159
201607,E,"M,T,W,R,F 6:00 PM - 8:00 PM",343
201607,A,"S,Su 6:00 AM - 8:00 AM",99
201607,B,"S,Su 6:00 AM - 8:00 AM",0
201607,C,"S,Su 6:00 AM - 8:00 AM",285
201607,D,"S,Su 6:00 AM - 8:00 AM",116
201607,E,"S,Su 6:00 AM - 8:00 AM",0
201607,A,"S,Su 8:00 AM - 1:00 PM",187
201607,B,"S,Su 8:00 AM - 1:00 PM",371
201607,C,"S,Su 8:00 AM - 1:00 PM",984
201607,D,"S,Su 8:00 AM - 1:00 PM",144
201607,E,"S,Su 8:00 AM - 1:00 PM",328
201607,A,"S,Su 1:00 PM - 8:00 PM",270
201607,B,"S,Su 1:00 PM - 8:00 PM",585
201607,C,"S,Su 1:00 PM - 8:00 PM",1289
201607,D,"S,Su 1:00 PM - 8:00 PM",174
201607,E,"S,Su 1:00 PM - 8:00 PM",440
201608,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",451
201608,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",789
201608,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1271
201608,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",510
201608,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",530
201608,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",291
201608,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",499
201608,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",890
201608,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",316
201608,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",337
201608,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",165
201608,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",293
201608,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",458
201608,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",176
201608,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",204
201608,A,"M,T,W,R,F 6:00 AM - 10:00 AM",85
201608,B,"M,T,W,R,F 6:00 AM - 10:00 AM",104
201608,C,"M,T,W,R,F 6:00 AM - 10:00 AM",241
201608,D,"M,T,W,R,F 6:00 AM - 10:00 AM",126
201608,E,"M,T,W,R,F 6:00 AM - 10:00 AM",120
201608,A,"M,T,W,R,F 10:00 AM - 1:00 PM",149
201608,B,"M,T,W,R,F 10:00 AM - 1:00 PM",231
201608,C,"M,T,W,R,F 10:00 AM - 1:00 PM",489
201608,D,"M,T,W,R,F 10:00 AM - 1:00 PM",148
201608,E,"M,T,W,R,F 10:00 AM - 1:00 PM",190
201608,A,"M,T,W,R,F 1:00 PM - 4:00 PM",179
201608,B,"M,T,W,R,F 1:00 PM - 4:00 PM",336
201608,C,"M,T,W,R,F 1:00 PM - 4:00 PM",647
201608,D,"M,T,W,R,F 1:00 PM - 4:00 PM",125
201608,E,"M,T,W,R,F 1:00 PM - 4:00 PM",268
201608,A,"M,T,W,R,F 4:00 PM - 6:00 PM",219
201608,B,"M,T,W,R,F 4:00 PM - 6:00 PM",373
201608,C,"M,T,W,R,F 4:00 PM - 6:00 PM",758
201608,D,"M,T,W,R,F 4:00 PM - 6:00 PM",112
201608,E,"M,T,W,R,F 4:00 PM - 6:00 PM",309
201608,A,"M,T,W,R,F 6:00 PM - 8:00 PM",295
201608,B,"M,T,W,R,F 6:00 PM - 8:00 PM",457
201608,C,"M,T,W,R,F 6:00 PM - 8:00 PM",855
201608,D,"M,T,W,R,F 6:00 PM - 8:00 PM",150
201608,E,"M,T,W,R,F 6:00 PM - 8:00 PM",363
201608,A,"S,Su 6:00 AM - 8:00 AM",81
201608,B,"S,Su 6:00 AM - 8:00 AM",0
201608,C,"S,Su 6:00 AM - 8:00 AM",291
201608,D,"S,Su 6:00 AM - 8:00 AM",122
201608,E,"S,Su 6:00 AM - 8:00 AM",0
201608,A,"S,Su 8:00 AM - 1:00 PM",237
201608,B,"S,Su 8:00 AM - 1:00 PM",317
201608,C,"S,Su 8:00 AM - 1:00 PM",958
201608,D,"S,Su 8:00 AM - 1:00 PM",126
201608,E,"S,Su 8:00 AM - 1:00 PM",319
201608,A,"S,Su 1:00 PM - 8:00 PM",410
201608,B,"S,Su 1:00 PM - 8:00 PM",480
201608,C,"S,Su 1:00 PM - 8:00 PM",1240
201608,D,"S,Su 1:00 PM - 8:00 PM",156
201608,E,"S,Su 1:00 PM - 8:00 PM",422
201609,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",493
201609,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",862
201609,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1408
201609,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",596
201609,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",515
201609,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",305
201609,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",462
201609,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",962
201609,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",364
201609,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",341
201609,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",159
201609,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",285
201609,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",470
201609,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",197
201609,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",204
201609,A,"M,T,W,R,F 6:00 AM - 10:00 AM",90
201609,B,"M,T,W,R,F 6:00 AM - 10:00 AM",131
201609,C,"M,T,W,R,F 6:00 AM - 10:00 AM",255
201609,D,"M,T,W,R,F 6:00 AM - 10:00 AM",128
201609,E,"M,T,W,R,F 6:00 AM - 10:00 AM",114
201609,A,"M,T,W,R,F 10:00 AM - 1:00 PM",134
201609,B,"M,T,W,R,F 10:00 AM - 1:00 PM",261
201609,C,"M,T,W,R,F 10:00 AM - 1:00 PM",518
201609,D,"M,T,W,R,F 10:00 AM - 1:00 PM",160
201609,E,"M,T,W,R,F 10:00 AM - 1:00 PM",184
201609,A,"M,T,W,R,F 1:00 PM - 4:00 PM",161
201609,B,"M,T,W,R,F 1:00 PM - 4:00 PM",329
201609,C,"M,T,W,R,F 1:00 PM - 4:00 PM",715
201609,D,"M,T,W,R,F 1:00 PM - 4:00 PM",138
201609,E,"M,T,W,R,F 1:00 PM - 4:00 PM",243
201609,A,"M,T,W,R,F 4:00 PM - 6:00 PM",173
201609,B,"M,T,W,R,F 4:00 PM - 6:00 PM",387
201609,C,"M,T,W,R,F 4:00 PM - 6:00 PM",785
201609,D,"M,T,W,R,F 4:00 PM - 6:00 PM",135
201609,E,"M,T,W,R,F 4:00 PM - 6:00 PM",261
201609,A,"M,T,W,R,F 6:00 PM - 8:00 PM",237
201609,B,"M,T,W,R,F 6:00 PM - 8:00 PM",511
201609,C,"M,T,W,R,F 6:00 PM - 8:00 PM",881
201609,D,"M,T,W,R,F 6:00 PM - 8:00 PM",192
201609,E,"M,T,W,R,F 6:00 PM - 8:00 PM",309
201609,A,"S,Su 6:00 AM - 8:00 AM",86
201609,B,"S,Su 6:00 AM - 8:00 AM",0
201609,C,"S,Su 6:00 AM - 8:00 AM",313
201609,D,"S,Su 6:00 AM - 8:00 AM",115
201609,E,"S,Su 6:00 AM - 8:00 AM",0
201609,A,"S,Su 8:00 AM - 1:00 PM",162
201609,B,"S,Su 8:00 AM - 1:00 PM",326
201609,C,"S,Su 8:00 AM - 1:00 PM",1066
201609,D,"S,Su 8:00 AM - 1:00 PM",134
201609,E,"S,Su 8:00 AM - 1:00 PM",301
201609,A,"S,Su 1:00 PM - 8:00 PM",228
201609,B,"S,Su 1:00 PM - 8:00 PM",476
201609,C,"S,Su 1:00 PM - 8:00 PM",1118
201609,D,"S,Su 1:00 PM - 8:00 PM",171
201609,E,"S,Su 1:00 PM - 8:00 PM",365
201610,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",459
201610,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",887
201610,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1188
201610,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",455
201610,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",543
201610,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",284
201610,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",456
201610,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",842
201610,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",276
201610,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",356
201610,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",155
201610,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",267
201610,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",442
201610,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",165
201610,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",216
201610,A,"M,T,W,R,F 6:00 AM - 10:00 AM",70
201610,B,"M,T,W,R,F 6:00 AM - 10:00 AM",109
201610,C,"M,T,W,R,F 6:00 AM - 10:00 AM",242
201610,D,"M,T,W,R,F 6:00 AM - 10:00 AM",112
201610,E,"M,T,W,R,F 6:00 AM - 10:00 AM",101
201610,A,"M,T,W,R,F 10:00 AM - 1:00 PM",115
201610,B,"M,T,W,R,F 10:00 AM - 1:00 PM",225
201610,C,"M,T,W,R,F 10:00 AM - 1:00 PM",460
201610,D,"M,T,W,R,F 10:00 AM - 1:00 PM",147
201610,E,"M,T,W,R,F 10:00 AM - 1:00 PM",163
201610,A,"M,T,W,R,F 1:00 PM - 4:00 PM",145
201610,B,"M,T,W,R,F 1:00 PM - 4:00 PM",319
201610,C,"M,T,W,R,F 1:00 PM - 4:00 PM",619
201610,D,"M,T,W,R,F 1:00 PM - 4:00 PM",130
201610,E,"M,T,W,R,F 1:00 PM - 4:00 PM",208
201610,A,"M,T,W,R,F 4:00 PM - 6:00 PM",159
201610,B,"M,T,W,R,F 4:00 PM - 6:00 PM",374
201610,C,"M,T,W,R,F 4:00 PM - 6:00 PM",691
201610,D,"M,T,W,R,F 4:00 PM - 6:00 PM",98
201610,E,"M,T,W,R,F 4:00 PM - 6:00 PM",252
201610,A,"M,T,W,R,F 6:00 PM - 8:00 PM",227
201610,B,"M,T,W,R,F 6:00 PM - 8:00 PM",465
201610,C,"M,T,W,R,F 6:00 PM - 8:00 PM",784
201610,D,"M,T,W,R,F 6:00 PM - 8:00 PM",122
201610,E,"M,T,W,R,F 6:00 PM - 8:00 PM",311
201610,A,"S,Su 6:00 AM - 8:00 AM",85
201610,B,"S,Su 6:00 AM - 8:00 AM",0
201610,C,"S,Su 6:00 AM - 8:00 AM",273
201610,D,"S,Su 6:00 AM - 8:00 AM",132
201610,E,"S,Su 6:00 AM - 8:00 AM",0
201610,A,"S,Su 8:00 AM - 1:00 PM",160
201610,B,"S,Su 8:00 AM - 1:00 PM",310
201610,C,"S,Su 8:00 AM - 1:00 PM",932
201610,D,"S,Su 8:00 AM - 1:00 PM",127
201610,E,"S,Su 8:00 AM - 1:00 PM",319
201610,A,"S,Su 1:00 PM - 8:00 PM",229
201610,B,"S,Su 1:00 PM - 8:00 PM",512
201610,C,"S,Su 1:00 PM - 8:00 PM",1050
201610,D,"S,Su 1:00 PM - 8:00 PM",154
201610,E,"S,Su 1:00 PM - 8:00 PM",425
201611,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",589
201611,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1052
201611,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1126
201611,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",427
201611,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",615
201611,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",345
201611,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",501
201611,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",837
201611,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",249
201611,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",362
201611,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",190
201611,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",296
201611,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",450
201611,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",161
201611,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",217
201611,A,"M,T,W,R,F 6:00 AM - 10:00 AM",83
201611,B,"M,T,W,R,F 6:00 AM - 10:00 AM",124
201611,C,"M,T,W,R,F 6:00 AM - 10:00 AM",265
201611,D,"M,T,W,R,F 6:00 AM - 10:00 AM",124
201611,E,"M,T,W,R,F 6:00 AM - 10:00 AM",114
201611,A,"M,T,W,R,F 10:00 AM - 1:00 PM",119
201611,B,"M,T,W,R,F 10:00 AM - 1:00 PM",251
201611,C,"M,T,W,R,F 10:00 AM - 1:00 PM",499
201611,D,"M,T,W,R,F 10:00 AM - 1:00 PM",136
201611,E,"M,T,W,R,F 10:00 AM - 1:00 PM",190
201611,A,"M,T,W,R,F 1:00 PM - 4:00 PM",146
201611,B,"M,T,W,R,F 1:00 PM - 4:00 PM",306
201611,C,"M,T,W,R,F 1:00 PM - 4:00 PM",608
201611,D,"M,T,W,R,F 1:00 PM - 4:00 PM",131
201611,E,"M,T,W,R,F 1:00 PM - 4:00 PM",190
201611,A,"M,T,W,R,F 4:00 PM - 6:00 PM",164
201611,B,"M,T,W,R,F 4:00 PM - 6:00 PM",392
201611,C,"M,T,W,R,F 4:00 PM - 6:00 PM",666
201611,D,"M,T,W,R,F 4:00 PM - 6:00 PM",111
201611,E,"M,T,W,R,F 4:00 PM - 6:00 PM",240
201611,A,"M,T,W,R,F 6:00 PM - 8:00 PM",251
201611,B,"M,T,W,R,F 6:00 PM - 8:00 PM",577
201611,C,"M,T,W,R,F 6:00 PM - 8:00 PM",782
201611,D,"M,T,W,R,F 6:00 PM - 8:00 PM",131
201611,E,"M,T,W,R,F 6:00 PM - 8:00 PM",307
201611,A,"S,Su 6:00 AM - 8:00 AM",92
201611,B,"S,Su 6:00 AM - 8:00 AM",0
201611,C,"S,Su 6:00 AM - 8:00 AM",340
201611,D,"S,Su 6:00 AM - 8:00 AM",162
201611,E,"S,Su 6:00 AM - 8:00 AM",0
201611,A,"S,Su 8:00 AM - 1:00 PM",189
201611,B,"S,Su 8:00 AM - 1:00 PM",368
201611,C,"S,Su 8:00 AM - 1:00 PM",1002
201611,D,"S,Su 8:00 AM - 1:00 PM",136
201611,E,"S,Su 8:00 AM - 1:00 PM",277
201611,A,"S,Su 1:00 PM - 8:00 PM",306
201611,B,"S,Su 1:00 PM - 8:00 PM",547
201611,C,"S,Su 1:00 PM - 8:00 PM",1063
201611,D,"S,Su 1:00 PM - 8:00 PM",167
201611,E,"S,Su 1:00 PM - 8:00 PM",488
201612,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",532
201612,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1141
201612,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1240
201612,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",337
201612,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",602
201612,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",348
201612,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",554
201612,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",867
201612,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",227
201612,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",366
201612,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",177
201612,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",326
201612,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",447
201612,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",150
201612,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",223
201612,A,"M,T,W,R,F 6:00 AM - 10:00 AM",89
201612,B,"M,T,W,R,F 6:00 AM - 10:00 AM",134
201612,C,"M,T,W,R,F 6:00 AM - 10:00 AM",236
201612,D,"M,T,W,R,F 6:00 AM - 10:00 AM",132
201612,E,"M,T,W,R,F 6:00 AM - 10:00 AM",100
201612,A,"M,T,W,R,F 10:00 AM - 1:00 PM",128
201612,B,"M,T,W,R,F 10:00 AM - 1:00 PM",248
201612,C,"M,T,W,R,F 10:00 AM - 1:00 PM",466
201612,D,"M,T,W,R,F 10:00 AM - 1:00 PM",166
201612,E,"M,T,W,R,F 10:00 AM - 1:00 PM",175
201612,A,"M,T,W,R,F 1:00 PM - 4:00 PM",157
201612,B,"M,T,W,R,F 1:00 PM - 4:00 PM",312
201612,C,"M,T,W,R,F 1:00 PM - 4:00 PM",612
201612,D,"M,T,W,R,F 1:00 PM - 4:00 PM",149
201612,E,"M,T,W,R,F 1:00 PM - 4:00 PM",193
201612,A,"M,T,W,R,F 4:00 PM - 6:00 PM",176
201612,B,"M,T,W,R,F 4:00 PM - 6:00 PM",413
201612,C,"M,T,W,R,F 4:00 PM - 6:00 PM",660
201612,D,"M,T,W,R,F 4:00 PM - 6:00 PM",123
201612,E,"M,T,W,R,F 4:00 PM - 6:00 PM",260
201612,A,"M,T,W,R,F 6:00 PM - 8:00 PM",232
201612,B,"M,T,W,R,F 6:00 PM - 8:00 PM",591
201612,C,"M,T,W,R,F 6:00 PM - 8:00 PM",802
201612,D,"M,T,W,R,F 6:00 PM - 8:00 PM",158
201612,E,"M,T,W,R,F 6:00 PM - 8:00 PM",296
201612,A,"S,Su 6:00 AM - 8:00 AM",101
201612,B,"S,Su 6:00 AM - 8:00 AM",0
201612,C,"S,Su 6:00 AM - 8:00 AM",251
201612,D,"S,Su 6:00 AM - 8:00 AM",175
201612,E,"S,Su 6:00 AM - 8:00 AM",0
201612,A,"S,Su 8:00 AM - 1:00 PM",198
201612,B,"S,Su 8:00 AM - 1:00 PM",436
201612,C,"S,Su 8:00 AM - 1:00 PM",950
201612,D,"S,Su 8:00 AM - 1:00 PM",124
201612,E,"S,Su 8:00 AM - 1:00 PM",316
201612,A,"S,Su 1:00 PM - 8:00 PM",272
201612,B,"S,Su 1:00 PM - 8:00 PM",628
201612,C,"S,Su 1:00 PM - 8:00 PM",1106
201612,D,"S,Su 1:00 PM - 8:00 PM",165
201612,E,"S,Su 1:00 PM - 8:00 PM",419
201701,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",559
201701,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1273
201701,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1491
201701,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",391
201701,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",708
201701,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",340
201701,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",583
201701,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",985
201701,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",251
201701,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",391
201701,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",172
201701,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",323
201701,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",504
201701,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",157
201701,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",233
201701,A,"M,T,W,R,F 6:00 AM - 10:00 AM",75
201701,B,"M,T,W,R,F 6:00 AM - 10:00 AM",162
201701,C,"M,T,W,R,F 6:00 AM - 10:00 AM",295
201701,D,"M,T,W,R,F 6:00 AM - 10:00 AM",132
201701,E,"M,T,W,R,F 6:00 AM - 10:00 AM",138
201701,A,"M,T,W,R,F 10:00 AM - 1:00 PM",107
201701,B,"M,T,W,R,F 10:00 AM - 1:00 PM",305
201701,C,"M,T,W,R,F 10:00 AM - 1:00 PM",610
201701,D,"M,T,W,R,F 10:00 AM - 1:00 PM",159
201701,E,"M,T,W,R,F 10:00 AM - 1:00 PM",216
201701,A,"M,T,W,R,F 1:00 PM - 4:00 PM",141
201701,B,"M,T,W,R,F 1:00 PM - 4:00 PM",373
201701,C,"M,T,W,R,F 1:00 PM - 4:00 PM",774
201701,D,"M,T,W,R,F 1:00 PM - 4:00 PM",146
201701,E,"M,T,W,R,F 1:00 PM - 4:00 PM",288
201701,A,"M,T,W,R,F 4:00 PM - 6:00 PM",170
201701,B,"M,T,W,R,F 4:00 PM - 6:00 PM",433
201701,C,"M,T,W,R,F 4:00 PM - 6:00 PM",836
201701,D,"M,T,W,R,F 4:00 PM - 6:00 PM",128
201701,E,"M,T,W,R,F 4:00 PM - 6:00 PM",279
201701,A,"M,T,W,R,F 6:00 PM - 8:00 PM",259
201701,B,"M,T,W,R,F 6:00 PM - 8:00 PM",639
201701,C,"M,T,W,R,F 6:00 PM - 8:00 PM",1008
201701,D,"M,T,W,R,F 6:00 PM - 8:00 PM",177
201701,E,"M,T,W,R,F 6:00 PM - 8:00 PM",380
201701,A,"S,Su 6:00 AM - 8:00 AM",83
201701,B,"S,Su 6:00 AM - 8:00 AM",184
201701,C,"S,Su 6:00 AM - 8:00 AM",259
201701,D,"S,Su 6:00 AM - 8:00 AM",169
201701,E,"S,Su 6:00 AM - 8:00 AM",159
201701,A,"S,Su 8:00 AM - 1:00 PM",173
201701,B,"S,Su 8:00 AM - 1:00 PM",424
201701,C,"S,Su 8:00 AM - 1:00 PM",1123
201701,D,"S,Su 8:00 AM - 1:00 PM",137
201701,E,"S,Su 8:00 AM - 1:00 PM",378
201701,A,"S,Su 1:00 PM - 8:00 PM",289
201701,B,"S,Su 1:00 PM - 8:00 PM",675
201701,C,"S,Su 1:00 PM - 8:00 PM",1342
201701,D,"S,Su 1:00 PM - 8:00 PM",184
201701,E,"S,Su 1:00 PM - 8:00 PM",494
201702,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",474
201702,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1147
201702,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1483
201702,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",451
201702,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",663
201702,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",310
201702,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",529
201702,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",985
201702,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",288
201702,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",376
201702,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",148
201702,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",294
201702,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",489
201702,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",179
201702,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",215
201702,A,"M,T,W,R,F 6:00 AM - 10:00 AM",65
201702,B,"M,T,W,R,F 6:00 AM - 10:00 AM",171
201702,C,"M,T,W,R,F 6:00 AM - 10:00 AM",262
201702,D,"M,T,W,R,F 6:00 AM - 10:00 AM",144
201702,E,"M,T,W,R,F 6:00 AM - 10:00 AM",146
201702,A,"M,T,W,R,F 10:00 AM - 1:00 PM",85
201702,B,"M,T,W,R,F 10:00 AM - 1:00 PM",267
201702,C,"M,T,W,R,F 10:00 AM - 1:00 PM",498
201702,D,"M,T,W,R,F 10:00 AM - 1:00 PM",159
201702,E,"M,T,W,R,F 10:00 AM - 1:00 PM",219
201702,A,"M,T,W,R,F 1:00 PM - 4:00 PM",107
201702,B,"M,T,W,R,F 1:00 PM - 4:00 PM",351
201702,C,"M,T,W,R,F 1:00 PM - 4:00 PM",642
201702,D,"M,T,W,R,F 1:00 PM - 4:00 PM",133
201702,E,"M,T,W,R,F 1:00 PM - 4:00 PM",253
201702,A,"M,T,W,R,F 4:00 PM - 6:00 PM",136
201702,B,"M,T,W,R,F 4:00 PM - 6:00 PM",426
201702,C,"M,T,W,R,F 4:00 PM - 6:00 PM",732
201702,D,"M,T,W,R,F 4:00 PM - 6:00 PM",107
201702,E,"M,T,W,R,F 4:00 PM - 6:00 PM",259
201702,A,"M,T,W,R,F 6:00 PM - 8:00 PM",216
201702,B,"M,T,W,R,F 6:00 PM - 8:00 PM",627
201702,C,"M,T,W,R,F 6:00 PM - 8:00 PM",902
201702,D,"M,T,W,R,F 6:00 PM - 8:00 PM",164
201702,E,"M,T,W,R,F 6:00 PM - 8:00 PM",345
201702,A,"S,Su 6:00 AM - 8:00 AM",92
201702,B,"S,Su 6:00 AM - 8:00 AM",180
201702,C,"S,Su 6:00 AM - 8:00 AM",308
201702,D,"S,Su 6:00 AM - 8:00 AM",177
201702,E,"S,Su 6:00 AM - 8:00 AM",182
201702,A,"S,Su 8:00 AM - 1:00 PM",148
201702,B,"S,Su 8:00 AM - 1:00 PM",437
201702,C,"S,Su 8:00 AM - 1:00 PM",1192
201702,D,"S,Su 8:00 AM - 1:00 PM",120
201702,E,"S,Su 8:00 AM - 1:00 PM",367
201702,A,"S,Su 1:00 PM - 8:00 PM",268
201702,B,"S,Su 1:00 PM - 8:00 PM",643
201702,C,"S,Su 1:00 PM - 8:00 PM",1439
201702,D,"S,Su 1:00 PM - 8:00 PM",177
201702,E,"S,Su 1:00 PM - 8:00 PM",460
201703,A,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",482
201703,B,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1102
201703,C,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",1484
201703,D,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",425
201703,E,"M,T,W,R,F,S,Su 8:00 PM - 11:00 PM",687
201703,A,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",302
201703,B,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",577
201703,C,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",935
201703,D,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",266
201703,E,"M,T,W,R,F,S,Su 11:00 PM - 1:00 AM",394
201703,A,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",145
201703,B,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",338
201703,C,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",461
201703,D,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",178
201703,E,"M,T,W,R,F,S,Su 1:00 AM - 6:00 AM",230
201703,A,"M,T,W,R,F 6:00 AM - 10:00 AM",69
201703,B,"M,T,W,R,F 6:00 AM - 10:00 AM",176
201703,C,"M,T,W,R,F 6:00 AM - 10:00 AM",257
201703,D,"M,T,W,R,F 6:00 AM - 10:00 AM",146
